L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   max_z   corr    err     entropy
0.425   -0.9899619850356889 -0.009995996251028845   -48756499392070725e-21  2377196232243487e-24    20161659411519181e-35
0.45    -0.9899768492594729 -0.00999491715270618    -6128984178418922e-20   3756444705043701e-24    14827971740642473e-35
0.475   -0.9899884121270686 -0.009993634847534379   -7576575678646221e-20   5740449900067306e-24    1181385503867227e-34
0.5 -0.9899929070531747 -0.009992182238902836   -9216747928174945e-20   8494844235527175e-24    38313161372752383e-35
0.525   -0.9899861292930812 -0.00999061569147057    -0.0001104061949439124  12189527879860047e-24   30105549871737846e-35
0.55    -0.9899640421658977 -0.009989010608923096   -0.00013032036949121108 16983398701613466e-24   245555312677873e-33
0.575   -0.9899234846260728 -0.009987453158173525   -0.0001516801910146138  23006880342972452e-24   22333720053286456e-35
0.6 -0.9898628266167859 -0.009986029619507536   -0.000174196738716953   3034450377514888e-23    5603427608453745e-35
0.625   -0.9897824121346701 -0.00998481548626502    -0.0001975349579387623  3902005960274888e-23    14294519368155134e-35
0.65    -0.9896846719488286 -0.009983866484892606   -0.00022132913565436164 4898658628339794e-23    3519967572066748e-34
0.675   -0.989573867312624  -0.009983213136701155   -0.00024519938640737645 6012273908845836e-23    2479763417128897e-34
0.7 -0.9894555176272707 -0.009982859546004112   -0.00026876768935550676 72236070833529e-21  2986582377614248e-34
0.725   -0.9893356396250689 -0.009982786094860075   -0.0002916722355654192  8507269299190004e-23    6723091820773454e-35
0.75    -0.9892199612864735 -0.00998295495231805    -0.00031357919446000645 9833191118986488e-23    19751958822375715e-35
0.775   -0.9891132632824745 -0.009983316940099077   -0.00033419141682014737 11168390306668636e-23   32579154129837653e-35
0.8 -0.9890189528749348 -0.009983818351442844   -0.0003532539887094077  12478838052830487e-23   18638022087621653e-35
0.825   -0.9889389090009231 -0.00998440667938307    -0.00037055687896795953 13731240053935763e-23   4282364157356576e-34
0.85    -0.9888735740002467 -0.009985034701833439   -0.00038593514914116015 14894593933290394e-23   8228254687005901e-35
0.875   -0.9888222231823374 -0.009985662832628712   -0.0003992673088012943  15941438386733115e-23   2027458175602707e-34
0.9 -0.988783325084978  -0.0099862599789702 -0.00041047241252263595 16848760143188005e-23   2263386928763713e-34
0.925   -0.9887549107959268 -0.009986803313621137   -0.0004195064323883951  1759856468055227e-22    1669440926224087e-34
0.95    -0.9887348921204577 -0.009987277395644792   -0.000426358332129433   18178142736765946e-23   4108680297642104e-34
0.975   -0.9887212958919127 -0.009987673005725993   -0.0004310461453826039  18580077943966455e-23   4403469352646842e-34
1   -0.9887124070572493 -0.009987985952755919   -0.0004336132436262338  18802044503830115e-23   1746513829297166e-34
1.025   -0.9887068313708258 -0.009988215998056696   -0.0004341248836675775  18846441460884533e-23   3968979232024311e-34
1.05    -0.9887034981234948 -0.009988365955595789   -0.00043266505594433303 18719905062597628e-23   318708318724138e-33
1.075   -0.9887016254590744 -0.009988440968805336   -0.0004293336132573006  1843273514637392e-22    37186026660775784e-35
1.1 -0.9887006679344353 -0.009988447934895705   -0.00042424363991313917 1799826659983857e-22    2941850454058497e-34
1.125   -0.9887002606857044 -0.009988395038428147   -0.0004175190178782418  17432213028244122e-23   3474118999031088e-34
1.15    -0.9887001689463143 -0.00998829135924595    -0.00040929215259095225 16752006616540032e-23   42622751475736266e-35
1.175   -0.9887002469755115 -0.00998814652874572    -0.00039970183178265206 15976155432444982e-23   30136558862979905e-35
1.2 -0.9887004071970134 -0.009987970418363834   -0.00038889120208781874 1512363670552369e-22    35134098643936695e-35
1.225   -0.9887005984750515 -0.009987772852525684   -0.0003770058581696382  14213341708796228e-23   26332887606016197e-35
1.25    -0.9887007916637851 -0.009987563344369656   -0.00036419204663374737 1326358468268146e-22    3359623227981694e-34
1.275   -0.9887009704712263 -0.009987350856145924   -0.00035059499177525326 12291684825443053e-23   25848238010742066e-35
1.3 -0.9887011259462781 -0.009987143587992969   -0.00033635735261066903 11313626865152481e-23   33486024745131805e-35
1.325   -0.9887012532923891 -0.009986948799122184   -0.00032161782110756693 10343802285216217e-23   3757901775326103e-34
1.35    -0.9887013500979918 -0.009986772665113932   -0.0003065098705579739  939483007476598e-22 4322018450150885e-34
1.375   -0.9887014153871612 -0.009986620173956715   -0.0002911606611267515  847745305874905e-22 3002612389130832e-34
1.4 -0.9887014491230113 -0.009986495062342584   -0.00027569010722619156 7600503522267699e-23    41274239895287825e-35
1.425   -0.9887014519491168 -0.009986399792444794   -0.00026021010858468256 6770930060979031e-23    35992154233736384e-35
1.45    -0.98870142504949   -0.009986335568164525   -0.0002448239442410557  5993876367421201e-23    31270410101424106e-35
1.475   -0.9887013700642829 -0.009986302388590097   -0.00022962582597747344 5272801995656886e-23    327669404570012e-33
1.5 -0.9887012890289217 -0.009986299135342446   -0.00021470060535133412 46096349939400553e-24   37911697715499186e-35
1.525   -0.9887011843217441 -0.009986323689640485   -0.00020012362628670782 4004946579983607e-23    4099987729024804e-34
1.55    -0.9887010586132421 -0.009986373073985765   -0.00018596071337398292 3458138692116142e-23    3777983699152639e-34
1.575   -0.9887009148147243 -0.009986443612933231   -0.00017226828453842583 29676361860088577e-24   42990757797525707e-35
1.6 -0.9887007560252427 -0.009986531106984031   -0.00015909357552601635 25310765775691794e-24   41474110817992082e-35
1.625   -0.9887005854775457 -0.009986631013416902   -0.00014647496292983028 21454914766996955e-24   38036246552652655e-35
1.65    -0.9887004064830334 -0.009986738627948175   -0.00013444237189346968 180747513618092e-22 4027988181930315e-34
1.675   -0.9887002223775296 -0.00998684926134516    -0.00012301775453574005 15133367932214397e-24   3951832879520545e-34
1.7 -0.988700036467516  -0.009986958405456235   -0.00011221562518690982 12592346537224047e-24   4241978101721373e-34
1.725   -0.9886998519785463 -0.009987061883738506   -0.00010204363895073391 10412904251374874e-24   3640037913952588e-34
1.75    -0.9886996720061682 -0.009987155982058911   -9250320063194832e-20   8556842128336125e-24    40523147135917465e-35
1.775   -0.9886994994701539 -0.009987237556370999   -8359009191330991e-20   6987303467067231e-24    3558582468908685e-34
1.8 -0.9886993370727304 -0.009987304114739054   -7529510553484688e-20   56693529183963704e-25   33005404751110284e-35
1.825   -0.9886991872614577 -0.009987353872195844   -6760467633198365e-20   4570392262817343e-24    3507376494113177e-34
1.85    -0.9886990521970579 -0.009987385777831792   -6050150007878423e-20   3660431512484352e-24    37527785214332843e-35
1.875   -0.9886989337267296 -0.009987399514500755   -5396513229039056e-20   29122355036561876e-25   40914604453517773e-35
1.9 -0.9886988333634201 -0.00998739547242794    -4797256033020351e-20   23013665450456257e-25   34931692208853843e-35
1.925   -0.9886987522708426 -0.009987374698836038   -4249874336503908e-20   18061431880449082e-25   36364163270421184e-35
1.95    -0.9886986912545196 -0.009987338826434272   -37517115884136766e-21  14075339845778141e-25   3863499995765906e-34
1.975   -0.988698650759209  -0.009987289984223272   -3300005156933734e-20   10890034037347528e-25   4110476066780356e-34
2   -0.9886986308720416 -0.009987230694558875   -28919285406415473e-21  836325068591015e-24 40588689561354164e-35
2.025   -0.9886986313315195 -0.009987163760692978   -2524629283044063e-20   6373753018159465e-25    3749106143631193e-34
2.05    -0.9886986515420089 -0.0099870921492008 -21952625573514488e-21  481917769647586e-24 3863673573028602e-34
2.075   -0.9886986905933928 -0.009987018871710156   -19010204671976862e-21  36138788176167886e-26   38936911537576847e-35
2.1 -0.9886987472853478 -0.009986946870172882   -1639157172165663e-20   2686836235437849e-25    38778158891600713e-35
2.125   -0.9886988201557951 -0.009986878909664938   -1407010001999639e-20   19796771456861424e-26   35856777695096854e-35
2.15    -0.9886989075128434 -0.009986817482238924   -12020167733352517e-21  14448443232218662e-26   37801844069472545e-35
2.175   -0.9886990074700079 -0.00998676472486907    -10217295522890383e-21  10439312777932097e-26   3517100485767555e-34
2.2 -0.988699117983231  -0.009986722353878576   -8638251366412114e-21   7461938665056153e-26    4244609401223554e-34
2.225   -0.9886992368900283 -0.009986691617583122   -7261125477699273e-21   5272394317352796e-26    3913790482299957e-34
2.25    -0.9886993619492598 -0.009986673268160117   -60653783143968556e-22  3678881407364904e-26    40834314756479623e-35
2.275   -0.9886994908812334 -0.009986667553013057   -5031864712942094e-21   25319662468065437e-27   41325442181176737e-35
2.3 -0.9886996214073827 -0.009986674225230262   -414283714563823e-20    17163099591619935e-27   4247881666977228e-34
2.325   -0.9886997512887594 -0.009986692572006234   -33819310132157896e-22  11437457361755602e-27   3371442868202728e-34
2.35    -0.9886998783629586 -0.00998672145934189    -27341347789463365e-22  7475492972766064e-27    40774735943480477e-35
2.375   -0.988700000578434  -0.009986759390762032   -21857475669978277e-22  477749241459583e-26 37163403671225785e-35
2.4 -0.9887001160264446 -0.009986804577396872   -17243266920695058e-22  2973302532077735e-27    41963341378561617e-35
2.425   -0.9887002229691709 -0.009986855016421436   -13386273685150726e-22  17919232260725882e-28   37702807478451514e-35
2.45    -0.9887003198645713 -0.009986908574673232   -10185366449064259e-22  1037416894056598e-27    40515255718279094e-35
2.475   -0.9887004053868613 -0.009986963074165718   -7550033970518052e-22   5700301257537082e-28    4155368496078638e-34
2.5 -0.9887004784430363 -0.009987016376270804   -5399659784384939e-22   2915632559778617e-28    40863417015997093e-35
2.525   -0.9887005381845242 -0.009987066461484713   -3662789471047502e-22   13416026532529024e-29   40587668598605267e-35
2.55    -0.9887005840147656 -0.009987111501985377   -22764003212141858e-23  5181998353490733e-29    4569532709682449e-34
2.575   -0.9887006155919387 -0.009987149924498197   -11851838269146808e-23  14046606855188655e-30   7615601479599602e-34
2.6 -0.9887006328271375 -0.009987180461482496   -340848824871917e-22    11617791710006368e-31   12757101840403937e-34
2.625   -0.9887006358785457 -0.009987202189090617   29854793551266e-21  891308761293906e-30 21366584616581705e-34
2.65    -0.9887006251412885 -0.00998721455093644    7692388380098057e-23    5917283848655768e-30    3576087998273884e-33
2.675   -0.9887006012333143 -0.009987217367222355   11023462655343263e-23   1215167290414232e-29    5979385304386144e-33
2.7 -0.9887005649780765 -0.009987210829372293   13244450950466846e-23   1754154790600512e-29    99703961320975e-31
2.725   -0.9887005173839802 -0.009987195480824256   1458084895892807e-22    2126011563690502e-29    16585156772242774e-33
2.75    -0.9887004596211804 -0.009987172185129303   15222716878685216e-23   23173110703247522e-30   2748112771471084e-32
2.775   -0.988700392996275  -0.009987142082964424   1532909143357293e-22    23498104045165974e-30   45353694640222685e-33
2.8 -0.988700318925259  -0.009987106540000689   15032001725542725e-23   22596107444348504e-30   7454674878683293e-32
2.825   -0.9887002389054209 -0.00998706708787444    14440101764770522e-23   20851653658054426e-30   12203146121880372e-32
2.85    -0.9887001544865928 -0.009987025360686012   1364193431887631e-22    18610236810411743e-30   19894885507697504e-32
2.875   -0.9887000672422737 -0.009986983029560583   12708848542894349e-23   16151482858310437e-30   3230314219190876e-31
2.9 -0.9886999787414169 -0.009986941737782525   11697591057559668e-23   13683363467713681e-30   5223909833629254e-31
2.925   -0.9886998905206714 -0.009986903038932921   10652593562052944e-23   11347774616013645e-30   8414235977950126e-31
2.95    -0.9886998040585542 -0.009986868340286031   9607980162462678e-23    9231328177709968e-30    13499828217949102e-31
2.975   -0.9886997207510141 -0.009986838853440028   8589320028225166e-23    737764161484503e-29 21575738469875317e-31
3   -0.9886996418895148 -0.009986815553843257   7615145075038468e-23    5799043213894142e-30    34352148380788338e-31
3.025   -0.9886995686414835 -0.009986799150486825   6698258453305164e-23    4486666550162506e-30    5448937347920453e-30
3.05    -0.9886995020336025 -0.009986790066621029   5846854660515141e-23    34185708792440927e-31   8610866961798182e-30
3.075   -0.9886994429382536 -0.009986788431921172   5065470520840955e-23    2565899080860701e-30    13556736654611332e-30
3.1 -0.9886993920630472 -0.009986794086064002   43557879421294306e-24   1897288809537879e-30    2126293588326109e-29
3.125   -0.9886993499436274 -0.00998680659326643    3717305959121498e-23    1381836270504483e-30    3322234132953573e-29
3.15    -0.9886993169400018 -0.009986825266935086   31478976647607476e-24   9909258560350986e-31    5170699837983471e-29
3.175   -0.9886992932360423 -0.009986849203199304   2644268565008643e-23    6992155398862149e-31    8015830995653889e-29
3.2 -0.9886992788423029 -0.009986877321815846   22023290158692927e-24   4850252195244697e-31    12376319689237175e-29
3.225   -0.9886992736018514 -0.009986908412687096   1817492843241893e-23    33032790527682576e-32   19029965754724156e-29
3.25    -0.9886992771990866 -0.009986941186062828   1484914164913232e-23    22049692699348362e-32   29136981257941367e-29
3.275   -0.9886992891711786 -0.009986974324427744   11996719255342361e-24   14392119972696307e-32   4441861290704847e-28
3.3 -0.9886993089218367 -0.009987006534029182   9569093712081052e-24    9156749814774558e-32    6741411138349551e-28
3.325   -0.988699335737147  -0.009987036594109155   7519378417201417e-24    5654101074600832e-32    1018477082409626e-27
3.35    -0.9886993688032486 -0.009987063402010698   58031040285794715e-25   33675985474908657e-33   1531485596342136e-27
3.375   -0.9886994072250207 -0.009987086012550009   4378712281659818e-24    19173102107110015e-33   22918095213437028e-28
3.4 -0.9886994500460489 -0.009987103670300201   320785474816774e-23 10290318752626717e-33   34125930449152354e-28
3.425   -0.9886994962688339 -0.009987115833735176   22555363078286515e-25   5087436668115421e-33    5055410642661572e-27
3.45    -0.9886995448754327 -0.009987122190542727   14901441523765353e-25   22205230903480995e-34   7449052583452549e-27
3.475   -0.9886995948476003 -0.009987122663736626   8833801022036783e-25    78035680120103095e-35   10914213467641378e-27
3.5 -0.9886996451865016 -0.009987117408599158   4101344982923362e-25    16820902071150422e-35   15894595476101582e-27
3.525   -0.9886996949313677 -0.00998710680081464    4830860038343596e-26    2333515860632682e-36    2299322776027178e-26
3.55    -0.988699743176944  -0.009987091416505021   -221394025379985e-24    49016321764821746e-36   3300883924461371e-26
3.575   -0.9886997890892935 -0.009987072005168626   -41568966171778465e-26  17279933010204386e-35   46960159198876165e-27
3.6 -0.9886998319198098 -0.009987049456784684   -5489457303970453e-25   30134279879116472e-35   6607868171904973e-26
3.625   -0.9886998710168875 -0.00998702476454554    -6334123081283243e-25   4012134798451933e-34    9175476704408485e-26
3.65    -0.9886999058355452 -0.009986998984822616   -6794469886256279e-25   4616504136767486e-34    1254638226885703e-25
3.675   -0.9886999359446103 -0.009986973196044076   -6957181172767595e-25   4840257554502466e-34    16878991889324544e-26
